;InChiKey;SMILES;N_count;Solvent;Target1;Target2;Target3;Target4;
6677;DHTLDKJFDNEKCV-UHFFFAOYSA-N;CC(=O)NC1=NN=NN1C;5;;;;;;
6702;IKWAOVLBOJMQRZ-UHFFFAOYSA-N;CN(CN=[N+]=[N-])[N+](=O)[O-];5;;;;;;
6703;IKWAOVLBOJMQRZ-UHFFFAOYSA-N;CN(CN=[N+]=[N-])[N+](=O)[O-];5;;;;;;
6704;RDAUCIGUXUIGDM-UHFFFAOYSA-N;C1CCC(CC1)[N+]2=NN(C(=C2)N=C(NC3=CC=CC=C3)[S-])C4=CC=CC=C4;5;;;;;;
6705;RDAUCIGUXUIGDM-UHFFFAOYSA-N;C1CCC(CC1)[N+]2=NN(C(=C2)N=C(NC3=CC=CC=C3)[S-])C4=CC=CC=C4;5;;;;;;
6799;VTQCBUANIGZYLF-DJLDLDEBSA-N;CN(C)C1=NC=NC2=C1N=CN2[C@H]3C[C@@H]([C@H](O3)CO)O;5;;;;;;
6800;VTQCBUANIGZYLF-DJLDLDEBSA-N;CN(C)C1=NC=NC2=C1N=CN2[C@H]3C[C@@H]([C@H](O3)CO)O;5;;;;;;
6803;VTQCBUANIGZYLF-DJLDLDEBSA-N;CN(C)C1=NC=NC2=C1N=CN2[C@H]3C[C@@H]([C@H](O3)CO)O;5;;;;;;
6804;VTQCBUANIGZYLF-DJLDLDEBSA-N;CN(C)C1=NC=NC2=C1N=CN2[C@H]3C[C@@H]([C@H](O3)CO)O;5;;;;;;
6814;FWNKPRRKZQNXRG-UHFFFAOYSA-N;CN(C)P(=S)(N1C=NC=N1)N(C)C;5;;;;;;
6815;FWNKPRRKZQNXRG-UHFFFAOYSA-N;CN(C)P(=S)(N1C=NC=N1)N(C)C;5;;;;;;
6879;VLQQULRYFANFQA-UHFFFAOYSA-K;C1=CC(=CC=C1N2C(=CC(=N2)C(=O)[O-])[O-])S(=O)(=O)[O-].[Na+].[Na+].[Na+];5;;;;;;
6880;VLQQULRYFANFQA-UHFFFAOYSA-K;C1=CC(=CC=C1N2C(=CC(=N2)C(=O)[O-])[O-])S(=O)(=O)[O-].[Na+].[Na+].[Na+];5;;;;;;
6918;OTFNYFWAZYXALR-UHFFFAOYSA-N;CCCCCN1C=NC2=C1N=C(N=C2Cl)N;5;;;;;;
6919;OTFNYFWAZYXALR-UHFFFAOYSA-N;CCCCCN1C=NC2=C1N=C(N=C2Cl)N;5;;;;;;
6928;USVZWCDOKPAGPG-UHFFFAOYSA-N;CC1=NN=N[N-]1.[Na+];5;;;;;;
6929;USVZWCDOKPAGPG-UHFFFAOYSA-N;CC1=NN=N[N-]1.[Na+];5;;;;;;
6937;JDYJZFIECSJJGP-UHFFFAOYSA-N;CCCCN1C(=C(C(=NS1(=O)=O)N)N=O)N;5;;;;;;
6938;JDYJZFIECSJJGP-UHFFFAOYSA-N;CCCCN1C(=C(C(=NS1(=O)=O)N)N=O)N;5;;;;;;
6939;JDYJZFIECSJJGP-UHFFFAOYSA-N;CCCCN1C(=C(C(=NS1(=O)=O)N)N=O)N;5;;;;;;
6940;JDYJZFIECSJJGP-UHFFFAOYSA-N;CCCCN1C(=C(C(=NS1(=O)=O)N)N=O)N;5;;;;;;
6988;NLCDJWLDGSBUOQ-UHFFFAOYSA-N;CN1C2=NN(C(=O)N=C2C(=O)N(C1=O)C)C;5;;;;;;
6989;NLCDJWLDGSBUOQ-UHFFFAOYSA-N;CN1C2=NN(C(=O)N=C2C(=O)N(C1=O)C)C;5;;;;;;
6990;NLCDJWLDGSBUOQ-UHFFFAOYSA-N;CN1C2=NN(C(=O)N=C2C(=O)N(C1=O)C)C;5;;;;;;
6991;NLCDJWLDGSBUOQ-UHFFFAOYSA-N;CN1C2=NN(C(=O)N=C2C(=O)N(C1=O)C)C;5;;;;;;
7252;OLXZPDWKRNYJJZ-LGLOPSHJSA-N;C1[C@@H]([C@H](O[C@H]1N2C=[15N]C3=C([15N]=CN=C32)[15NH2])CO)O;5;;;;;;
7253;OLXZPDWKRNYJJZ-LGLOPSHJSA-N;C1[C@@H]([C@H](O[C@H]1N2C=[15N]C3=C([15N]=CN=C32)[15NH2])CO)O;5;;;;;;
7294;JERQIJCVPYQVLS-UHFFFAOYSA-N;C1=CN2C(=NN=N2)C(=C1)[N+](=O)[O-];5;;;;;;
7295;JERQIJCVPYQVLS-UHFFFAOYSA-N;C1=CN2C(=NN=N2)C(=C1)[N+](=O)[O-];5;;;;;;
7300;JERQIJCVPYQVLS-UHFFFAOYSA-N;C1=CN2C(=NN=N2)C(=C1)[N+](=O)[O-];5;;;;;;
7301;JERQIJCVPYQVLS-UHFFFAOYSA-N;C1=CN2C(=NN=N2)C(=C1)[N+](=O)[O-];5;;;;;;
7302;JERQIJCVPYQVLS-UHFFFAOYSA-N;C1=CN2C(=NN=N2)C(=C1)[N+](=O)[O-];5;;;;;;
7303;JERQIJCVPYQVLS-UHFFFAOYSA-N;C1=CN2C(=NN=N2)C(=C1)[N+](=O)[O-];5;;;;;;
7428;CKJZVWZXEMPIBN-UHFFFAOYSA-N;C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])N2C=CN=N2;5;;;;;;
7429;CKJZVWZXEMPIBN-UHFFFAOYSA-N;C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])N2C=CN=N2;5;;;;;;
7430;CKJZVWZXEMPIBN-UHFFFAOYSA-N;C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])N2C=CN=N2;5;;;;;;
7431;CKJZVWZXEMPIBN-UHFFFAOYSA-N;C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])N2C=CN=N2;5;;;;;;
7523;BEKFXKNPULTWPK-UHFFFAOYSA-N;CC1=C(C(=NN1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-];5;;;;;;
7524;BEKFXKNPULTWPK-UHFFFAOYSA-N;CC1=C(C(=NN1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-];5;;;;;;
7603;DTGOEEIXQBTTHP-HVYQEKPRSA-N;COC1=CC=C(C=C1)N\2C(=N)CS/C2=N\NC3=C4C=CC=CC4=NC5=CC=CC=C53;5;;;;;;
7604;DTGOEEIXQBTTHP-HVYQEKPRSA-N;COC1=CC=C(C=C1)N\2C(=N)CS/C2=N\NC3=C4C=CC=CC4=NC5=CC=CC=C53;5;;;;;;
7837;INUFEIRTCLFJBN-IPMKNSEASA-N;C1[C@@H]([C@H](O[C@H]1N2C=NC3=C(N=CN=C32)NC(=O)C4=CC=CC=C4)COC(=O)C5=CC=CC=C5)O;5;;;;;;
7838;INUFEIRTCLFJBN-IPMKNSEASA-N;C1[C@@H]([C@H](O[C@H]1N2C=NC3=C(N=CN=C32)NC(=O)C4=CC=CC=C4)COC(=O)C5=CC=CC=C5)O;5;;;;;;
7839;INUFEIRTCLFJBN-IPMKNSEASA-N;C1[C@@H]([C@H](O[C@H]1N2C=NC3=C(N=CN=C32)NC(=O)C4=CC=CC=C4)COC(=O)C5=CC=CC=C5)O;5;;;;;;
7840;INUFEIRTCLFJBN-IPMKNSEASA-N;C1[C@@H]([C@H](O[C@H]1N2C=NC3=C(N=CN=C32)NC(=O)C4=CC=CC=C4)COC(=O)C5=CC=CC=C5)O;5;;;;;;
7843;QCPMRZQVSLLBPI-CNZCPZEJSA-N;CCCCCCSC1=[15N]C(=C2C(=[15N]1)[15N]=C[15NH]2)[15NH2];5;;;;;;
7844;QCPMRZQVSLLBPI-CNZCPZEJSA-N;CCCCCCSC1=[15N]C(=C2C(=[15N]1)[15N]=C[15NH]2)[15NH2];5;;;;;;
7845;QCPMRZQVSLLBPI-CNZCPZEJSA-N;CCCCCCSC1=[15N]C(=C2C(=[15N]1)[15N]=C[15NH]2)[15NH2];5;;;;;;
7846;QCPMRZQVSLLBPI-CNZCPZEJSA-N;CCCCCCSC1=[15N]C(=C2C(=[15N]1)[15N]=C[15NH]2)[15NH2];5;;;;;;
7868;LVWYGHBTCSIFKW-UHFFFAOYSA-N;CC(C)(C)C1=CC(=C(C(=C1)C(C)(C)C)N=PN=P(N(C)C)(N(C)C)N(C)C)C(C)(C)C;5;;;;;;
7869;LVWYGHBTCSIFKW-UHFFFAOYSA-N;CC(C)(C)C1=CC(=C(C(=C1)C(C)(C)C)N=PN=P(N(C)C)(N(C)C)N(C)C)C(C)(C)C;5;;;;;;
7948;YKBGVTZYEHREMT-QTQAKTMNSA-N;C1[C@@H]([C@H](O[C@H]1N2[13CH]=[15N]C3=C2NC(=[15N]C3=O)[15NH2])CO)O;5;;;;;;
7949;YKBGVTZYEHREMT-QTQAKTMNSA-N;C1[C@@H]([C@H](O[C@H]1N2[13CH]=[15N]C3=C2NC(=[15N]C3=O)[15NH2])CO)O;5;;;;;;
7953;OIRDTQYFTABQOQ-VKZRYZQFSA-N;C1=NC(=C2C(=N1)N(C=N2)C3[C@H]([C@H]([C@@H](O3)CO)O)O)N;5;;;;;;
7954;OIRDTQYFTABQOQ-VKZRYZQFSA-N;C1=NC(=C2C(=N1)N(C=N2)C3[C@H]([C@H]([C@@H](O3)CO)O)O)N;5;;;;;;
8066;MRPKNNSABYPGBF-MJFSBKNWSA-N;C1=CC=C(C=C1)CNC2=C3C(=NC=N2)N(C=N3)[C@@H]4[C@H]([C@H]([C@@H](O4)CO)O)O;5;;;;;;
8067;MRPKNNSABYPGBF-MJFSBKNWSA-N;C1=CC=C(C=C1)CNC2=C3C(=NC=N2)N(C=N3)[C@@H]4[C@H]([C@H]([C@@H](O4)CO)O)O;5;;;;;;
8070;MRPKNNSABYPGBF-MJFSBKNWSA-N;C1=CC=C(C=C1)CNC2=C3C(=NC=N2)N(C=N3)[C@@H]4[C@H]([C@H]([C@@H](O4)CO)O)O;5;;;;;;
8071;MRPKNNSABYPGBF-MJFSBKNWSA-N;C1=CC=C(C=C1)CNC2=C3C(=NC=N2)N(C=N3)[C@@H]4[C@H]([C@H]([C@@H](O4)CO)O)O;5;;;;;;
8225;ZUPWRAGGXBPJEB-OBGWFSINSA-N;CC\1=NN(C(=O)/C1=N/NC2=CC=C(C=C2)[N+](=O)[O-])C3=CC=CC=C3;5;;;;;;
8226;ZUPWRAGGXBPJEB-OBGWFSINSA-N;CC\1=NN(C(=O)/C1=N/NC2=CC=C(C=C2)[N+](=O)[O-])C3=CC=CC=C3;5;;;;;;
8227;ZUPWRAGGXBPJEB-OBGWFSINSA-N;CC\1=NN(C(=O)/C1=N/NC2=CC=C(C=C2)[N+](=O)[O-])C3=CC=CC=C3;5;;;;;;
8228;ZUPWRAGGXBPJEB-OBGWFSINSA-N;CC\1=NN(C(=O)/C1=N/NC2=CC=C(C=C2)[N+](=O)[O-])C3=CC=CC=C3;5;;;;;;
8288;AWJGGPRTAIIEAD-UHFFFAOYSA-N;CN1C2=NON=C2C(=NS1(=O)=O)N;5;;;;;;
8289;AWJGGPRTAIIEAD-UHFFFAOYSA-N;CN1C2=NON=C2C(=NS1(=O)=O)N;5;;;;;;
8352;ULXDFYDZZFYGIY-OXUWNYNTSA-N;CC(=O)OC[C@H]1[C@@H]([C@@H]([C@H](O1)N2C=NC3=C2NC(=NC3=O)N)OC(=O)C)OC(=O)C;5;;;;;;
8353;ULXDFYDZZFYGIY-OXUWNYNTSA-N;CC(=O)OC[C@H]1[C@@H]([C@@H]([C@H](O1)N2C=NC3=C2NC(=NC3=O)N)OC(=O)C)OC(=O)C;5;;;;;;
8501;OKBRNCBIBKXQLJ-UHFFFAOYSA-N;CC1=CN2C(=O)C3=C(N=C2N=C1)N(C=N3)CCCCOC(=O)C;5;;;;;;
8502;OKBRNCBIBKXQLJ-UHFFFAOYSA-N;CC1=CN2C(=O)C3=C(N=C2N=C1)N(C=N3)CCCCOC(=O)C;5;;;;;;
8507;OKBRNCBIBKXQLJ-UHFFFAOYSA-N;CC1=CN2C(=O)C3=C(N=C2N=C1)N(C=N3)CCCCOC(=O)C;5;;;;;;
8508;OKBRNCBIBKXQLJ-UHFFFAOYSA-N;CC1=CN2C(=O)C3=C(N=C2N=C1)N(C=N3)CCCCOC(=O)C;5;;;;;;
8656;CAVJWKURQRJMHW-UHFFFAOYSA-N;CC(=O)OCCCCN1C=NC2=C1C(=NC(=N2)N)Cl;5;;;;;;
8657;CAVJWKURQRJMHW-UHFFFAOYSA-N;CC(=O)OCCCCN1C=NC2=C1C(=NC(=N2)N)Cl;5;;;;;;
8839;VVTMIOYTNALQAW-UHFFFAOYSA-N;CN1C(=O)N2C=NC(=C2N=N1)C(=O)O;5;;;;;;
8840;VVTMIOYTNALQAW-UHFFFAOYSA-N;CN1C(=O)N2C=NC(=C2N=N1)C(=O)O;5;;;;;;
8981;VFSDUCKNKLBSAG-UHFFFAOYSA-N;COC1=NC(=O)N(C=C1)CCN=[N+]=[N-];5;;;;;;
8982;VFSDUCKNKLBSAG-UHFFFAOYSA-N;COC1=NC(=O)N(C=C1)CCN=[N+]=[N-];5;;;;;;
9001;OPTSMRLTWMOVPU-UHFFFAOYSA-N;COC1=NN2C(=NN=N2)C=C1;5;;;;;;
9002;OPTSMRLTWMOVPU-UHFFFAOYSA-N;COC1=NN2C(=NN=N2)C=C1;5;;;;;;
9003;OPTSMRLTWMOVPU-UHFFFAOYSA-N;COC1=NN2C(=NN=N2)C=C1;5;;;;;;
9004;OPTSMRLTWMOVPU-UHFFFAOYSA-N;COC1=NN2C(=NN=N2)C=C1;5;;;;;;
9007;REFSOHGSBUJRHX-NSOVKSMOSA-N;CCOC(=O)CNC(=O)CNC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)CNC(=O)OCC3=CC=CC=C3;5;;;;;;
9008;REFSOHGSBUJRHX-NSOVKSMOSA-N;CCOC(=O)CNC(=O)CNC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)CNC(=O)OCC3=CC=CC=C3;5;;;;;;
9013;REFSOHGSBUJRHX-NSOVKSMOSA-N;CCOC(=O)CNC(=O)CNC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)CNC(=O)OCC3=CC=CC=C3;5;;;;;;
9014;REFSOHGSBUJRHX-NSOVKSMOSA-N;CCOC(=O)CNC(=O)CNC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)CNC(=O)OCC3=CC=CC=C3;5;;;;;;
9015;REFSOHGSBUJRHX-NSOVKSMOSA-N;CCOC(=O)CNC(=O)CNC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)CNC(=O)OCC3=CC=CC=C3;5;;;;;;
9016;REFSOHGSBUJRHX-NSOVKSMOSA-N;CCOC(=O)CNC(=O)CNC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)CNC(=O)OCC3=CC=CC=C3;5;;;;;;
9017;REFSOHGSBUJRHX-NSOVKSMOSA-N;CCOC(=O)CNC(=O)CNC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)CNC(=O)OCC3=CC=CC=C3;5;;;;;;
9018;REFSOHGSBUJRHX-NSOVKSMOSA-N;CCOC(=O)CNC(=O)CNC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)CNC(=O)OCC3=CC=CC=C3;5;;;;;;
9019;REFSOHGSBUJRHX-NSOVKSMOSA-N;CCOC(=O)CNC(=O)CNC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)CNC(=O)OCC3=CC=CC=C3;5;;;;;;
9020;REFSOHGSBUJRHX-NSOVKSMOSA-N;CCOC(=O)CNC(=O)CNC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)CNC(=O)OCC3=CC=CC=C3;5;;;;;;
9064;FOEXPGFIIYSJOS-UHFFFAOYSA-N;CC1=C2C(=NC(=N1)N(C)C)N(C=N2)C;5;;;;;;
9065;FOEXPGFIIYSJOS-UHFFFAOYSA-N;CC1=C2C(=NC(=N1)N(C)C)N(C=N2)C;5;;;;;;
9086;QQHPCLKJXUKZCC-GQSBQPJXSA-N;[2H][15N](/C=C\1/C=CC=C1/C=[15N]/[15N]2C=[15N][15N]=C2)C3=CC=CC=C3;5;;;;;;
9087;QQHPCLKJXUKZCC-GQSBQPJXSA-N;[2H][15N](/C=C\1/C=CC=C1/C=[15N]/[15N]2C=[15N][15N]=C2)C3=CC=CC=C3;5;;;;;;
9092;GOSWTRUMMSCNCW-BAJUWZQUSA-N;C/C(=C/CNC1=C2C(=NC=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)/CO;5;;;;;;
9093;GOSWTRUMMSCNCW-BAJUWZQUSA-N;C/C(=C/CNC1=C2C(=NC=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)/CO;5;;;;;;
9173;GFFGJBXGBJISGV-UHFFFAOYSA-N;C1=NC2=NC=NC(=C2N1)N;5;;;;;;
9174;GFFGJBXGBJISGV-UHFFFAOYSA-N;C1=NC2=NC=NC(=C2N1)N;5;;;;;;
9191;HTIRXYKTYKPDMB-UHFFFAOYSA-N;CN1C=NC2=C1N=NC(=N2)SC;5;;;;;;
9192;HTIRXYKTYKPDMB-UHFFFAOYSA-N;CN1C=NC2=C1N=NC(=N2)SC;5;;;;;;
9448;GYCIZLRHGZSYBQ-UHFFFAOYSA-N;C1CCC(CC1)[N+]2=NN(C(=C2)N=C(NC3=CC=CC=C3)[Se-])C4=CC=CC=C4;5;;;;;;
9449;GYCIZLRHGZSYBQ-UHFFFAOYSA-N;C1CCC(CC1)[N+]2=NN(C(=C2)N=C(NC3=CC=CC=C3)[Se-])C4=CC=CC=C4;5;;;;;;
9610;OYLTWZIEBYEQGY-HMXKMONRSA-N;C1=COC(=C1)CNC2=C3C(=NC=N2)N(C=N3)[C@@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O;5;;;;;;
9611;OYLTWZIEBYEQGY-HMXKMONRSA-N;C1=COC(=C1)CNC2=C3C(=NC=N2)N(C=N3)[C@@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O;5;;;;;;
9663;YGIPHYWFBPFNFA-AWOSXSGWSA-N;C[C@H]1C[C@@H](CC(=O)O[C@H]([C@@H]([C@H](C/C=C/C2=NC(=CO2)C3=NC(=CO3)C4=NC(=CO4)[C@@H]([C@H]([C@H](C1)O)C)OC)O)C)C[C@@H]([C@@H](C)CCC(=O)/C(=C/[C@H](C)/C=C/N(C)C=O)/C)OC)OC(=O)N;5;;;;;;
9664;YGIPHYWFBPFNFA-AWOSXSGWSA-N;C[C@H]1C[C@@H](CC(=O)O[C@H]([C@@H]([C@H](C/C=C/C2=NC(=CO2)C3=NC(=CO3)C4=NC(=CO4)[C@@H]([C@H]([C@H](C1)O)C)OC)O)C)C[C@@H]([C@@H](C)CCC(=O)/C(=C/[C@H](C)/C=C/N(C)C=O)/C)OC)OC(=O)N;5;;;;;;
9669;YGIPHYWFBPFNFA-AWOSXSGWSA-N;C[C@H]1C[C@@H](CC(=O)O[C@H]([C@@H]([C@H](C/C=C/C2=NC(=CO2)C3=NC(=CO3)C4=NC(=CO4)[C@@H]([C@H]([C@H](C1)O)C)OC)O)C)C[C@@H]([C@@H](C)CCC(=O)/C(=C/[C@H](C)/C=C/N(C)C=O)/C)OC)OC(=O)N;5;;;;;;
9670;YGIPHYWFBPFNFA-AWOSXSGWSA-N;C[C@H]1C[C@@H](CC(=O)O[C@H]([C@@H]([C@H](C/C=C/C2=NC(=CO2)C3=NC(=CO3)C4=NC(=CO4)[C@@H]([C@H]([C@H](C1)O)C)OC)O)C)C[C@@H]([C@@H](C)CCC(=O)/C(=C/[C@H](C)/C=C/N(C)C=O)/C)OC)OC(=O)N;5;;;;;;
10118;VMRLTXDXQQGXMR-UHFFFAOYSA-N;C1CCN(CC1)C2=NC(=CC(=N2)N)N;5;;;;;;
10119;VMRLTXDXQQGXMR-UHFFFAOYSA-N;C1CCN(CC1)C2=NC(=CC(=N2)N)N;5;;;;;;
10120;VMRLTXDXQQGXMR-UHFFFAOYSA-N;C1CCN(CC1)C2=NC(=CC(=N2)N)N;5;;;;;;
10121;VMRLTXDXQQGXMR-UHFFFAOYSA-N;C1CCN(CC1)C2=NC(=CC(=N2)N)N;5;;;;;;
10122;VMRLTXDXQQGXMR-UHFFFAOYSA-N;C1CCN(CC1)C2=NC(=CC(=N2)N)N;5;;;;;;
10123;VMRLTXDXQQGXMR-UHFFFAOYSA-N;C1CCN(CC1)C2=NC(=CC(=N2)N)N;5;;;;;;
10204;UBIVWRPWVGLJIM-UHFFFAOYSA-N;C1=CC=NC(=C1)C2=CN(N=N2)C3=CC=C(C=C3)C#N;5;;;;;;
10205;UBIVWRPWVGLJIM-UHFFFAOYSA-N;C1=CC=NC(=C1)C2=CN(N=N2)C3=CC=C(C=C3)C#N;5;;;;;;
10212;PRZYEGBBEWBQMT-UHFFFAOYSA-M;CC1=C2C(=NC(=N1)N(C)C)[N+](=CN2C)C.[I-];5;;;;;;
10213;PRZYEGBBEWBQMT-UHFFFAOYSA-M;CC1=C2C(=NC(=N1)N(C)C)[N+](=CN2C)C.[I-];5;;;;;;
10333;YEIXFCNXQVHPFT-UHFFFAOYSA-M;CC1=C2C(=NC(=N1)NC)[N+](=CN2C)C.[I-];5;;;;;;
10334;YEIXFCNXQVHPFT-UHFFFAOYSA-M;CC1=C2C(=NC(=N1)NC)[N+](=CN2C)C.[I-];5;;;;;;
10465;OLXZPDWKRNYJJZ-XSFDSWAOSA-N;C1[C@@H]([C@H](O[C@H]1N2[13CH]=[15N]C3=C([15N]=CN=C32)[15NH2])CO)O;5;;;;;;
10466;OLXZPDWKRNYJJZ-XSFDSWAOSA-N;C1[C@@H]([C@H](O[C@H]1N2[13CH]=[15N]C3=C([15N]=CN=C32)[15NH2])CO)O;5;;;;;;
10497;RVQZKOWBQJXIFF-UHFFFAOYSA-N;C=CC1=CC=C(C=C1)CN2C=NC3=C2NC(=NC3=O)N;5;;;;;;
10498;RVQZKOWBQJXIFF-UHFFFAOYSA-N;C=CC1=CC=C(C=C1)CN2C=NC3=C2NC(=NC3=O)N;5;;;;;;
10766;ZKEIBKIITOZQLJ-UHFFFAOYSA-N;CC(C)C(=O)NC1=NC(=O)C2=C(N1)N(C=N2)CC(=O)OC(C)(C)C;5;;;;;;
10767;ZKEIBKIITOZQLJ-UHFFFAOYSA-N;CC(C)C(=O)NC1=NC(=O)C2=C(N1)N(C=N2)CC(=O)OC(C)(C)C;5;;;;;;
10817;GFFGJBXGBJISGV-ANVYNZRWSA-N;C1=NC2=NC=[15N]C(=C2N1)[15NH2];5;;;;;;
10818;GFFGJBXGBJISGV-ANVYNZRWSA-N;C1=NC2=NC=[15N]C(=C2N1)[15NH2];5;;;;;;
10910;HHEUGHGRSFZUAK-LDTOBCAQSA-N;C1=CC=C(C=C1)[15N-]/C=C\2/C=CC=C2/C=[15N]/[15N]3C=[15N][15N]=C3;5;;;;;;
10911;HHEUGHGRSFZUAK-LDTOBCAQSA-N;C1=CC=C(C=C1)[15N-]/C=C\2/C=CC=C2/C=[15N]/[15N]3C=[15N][15N]=C3;5;;;;;;
10920;ULMZFFAIYSVQSU-UHFFFAOYSA-N;C1COCCN1C2=NC(=NN2CC3=CC=CC=C3)N;5;;;;;;
10921;ULMZFFAIYSVQSU-UHFFFAOYSA-N;C1COCCN1C2=NC(=NN2CC3=CC=CC=C3)N;5;;;;;;
11078;QANLTHMDTMGPEL-SDBHATRESA-N;C[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)NCC=C(C)C)O)O;5;;;;;;
11079;QANLTHMDTMGPEL-SDBHATRESA-N;C[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)NCC=C(C)C)O)O;5;;;;;;
11094;OIRDTQYFTABQOQ-KQYNXXCUSA-N;C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N;5;;;;;;
11095;OIRDTQYFTABQOQ-KQYNXXCUSA-N;C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N;5;;;;;;
11172;GIXLKJRGNJIETC-UHFFFAOYSA-N;CC(=O)CN1C(=NC(=N1)[N+](=O)[O-])[N+](=O)[O-];5;;;;;;
11173;GIXLKJRGNJIETC-UHFFFAOYSA-N;CC(=O)CN1C(=NC(=N1)[N+](=O)[O-])[N+](=O)[O-];5;;;;;;
11266;YJHCYACRUYYBSU-UHFFFAOYSA-N;CN1N=C(N=N1)C#N;5;;;;;;
11267;YJHCYACRUYYBSU-UHFFFAOYSA-N;CN1N=C(N=N1)C#N;5;;;;;;
11292;BQOBTQNYWJKJDN-UHFFFAOYSA-N;CC1=C2C(=NC(=N1)NC)N(C=N2)C;5;;;;;;
11293;BQOBTQNYWJKJDN-UHFFFAOYSA-N;CC1=C2C(=NC(=N1)NC)N(C=N2)C;5;;;;;;
11302;YNMFBRCADCCVMY-UHFFFAOYSA-N;CC(C)(C)OC(=O)C(C1=NC(=NC(=N1)C(C(=O)OC(C)(C)C)(C(=O)OC(C)(C)C)[N+](=O)[O-])C(C(=O)OC(C)(C)C)(C(=O)OC(C)(C)C)[N+](=O)[O-])C(=O)OC(C)(C)C;5;;;;;;
11303;YNMFBRCADCCVMY-UHFFFAOYSA-N;CC(C)(C)OC(=O)C(C1=NC(=NC(=N1)C(C(=O)OC(C)(C)C)(C(=O)OC(C)(C)C)[N+](=O)[O-])C(C(=O)OC(C)(C)C)(C(=O)OC(C)(C)C)[N+](=O)[O-])C(=O)OC(C)(C)C;5;;;;;;
11304;QROGCSGNIVNZPY-VYTDQISOSA-N;C[15N](/C=C\1/C=CC=C1/C=[15N]/[15N]2C=[15N][15N]=C2)C3=CC=CC=C3;5;;;;;;
11305;QROGCSGNIVNZPY-VYTDQISOSA-N;C[15N](/C=C\1/C=CC=C1/C=[15N]/[15N]2C=[15N][15N]=C2)C3=CC=CC=C3;5;;;;;;
11318;MRPKNNSABYPGBF-LSCFUAHRSA-N;C1=CC=C(C=C1)CNC2=C3C(=NC=N2)N(C=N3)[C@H]4[C@@H]([C@@H]([C@H](O4)CO)O)O;5;;;;;;
11319;MRPKNNSABYPGBF-LSCFUAHRSA-N;C1=CC=C(C=C1)CNC2=C3C(=NC=N2)N(C=N3)[C@H]4[C@@H]([C@@H]([C@H](O4)CO)O)O;5;;;;;;
11378;SFXBTXYONCDQJY-UHFFFAOYSA-N;C1=CC=C(C=C1)NC2=NNC(=N2)N;5;;;;;;
11379;SFXBTXYONCDQJY-UHFFFAOYSA-N;C1=CC=C(C=C1)NC2=NNC(=N2)N;5;;;;;;
11460;QENRIORRNMNJEU-UHFFFAOYSA-N;CN1C2=NN(N=C2C(=O)N(C1=O)C)C;5;;;;;;
11461;QENRIORRNMNJEU-UHFFFAOYSA-N;CN1C2=NN(N=C2C(=O)N(C1=O)C)C;5;;;;;;
11724;QPYFUWUSTUFKJO-UHFFFAOYSA-N;C1=CC(=CC=C1C#N)NC2=C(C=C(C=C2[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-];5;;;;;;
11725;QPYFUWUSTUFKJO-UHFFFAOYSA-N;C1=CC(=CC=C1C#N)NC2=C(C=C(C=C2[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-];5;;;;;;
